评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
5,我买啦！！[doge]我之前好像也是看到过这个视频被安利买的 我买了白色和紫色 我用的更多是紫色（紫色更白）刚开始涂上去挺白的（比我脖子白一个度）后来一个小时左右开始和我脖子肤色差不多 很自然 我是感觉越久越好看[笑哭]但是涂之前一定要先涂点保湿的！！！不然感觉涂上去都抹不均匀（有次我啥都没摸直接弄这个就很难抹均匀[笑哭]）我从中午涂了晚上回家还是感觉很好看而且更自然,湖南,女,2023-04-17 19:20:02,0,False
5,求粉底液和粉饼～,四川,,2023-02-28 17:44:26,2,True
5,请问早六怎么伪素颜[大哭][大哭][大哭][大哭][大哭],河南,,2023-02-25 18:29:53,2,True
5,粉底液是什么,广东,女,2023-02-23 10:25:14,2,True
5,所以你用的什么粉底？？,江苏,女,2023-02-07 19:45:21,2,True
5,请问这个是洗完脸直接涂就行吗？化妆小白完全不懂，能不能抄个作业[跪了],山东,,2022-12-15 18:10:09,2,True
5,拍点水乳吧 不然太干了,四川,男,2022-12-17 16:58:37,1,False
5,[doge]你只需要擦干脸涂点水乳干了就挤出一小粒从脸颊额头下巴最后摸鼻子就可以了，如果早上抹中午拍一拍散粉又可以撑好久,福建,女,2022-12-18 00:07:58,0,False
5,可以,安徽,,2022-12-15 18:16:24,0,False
5,我大冬天，这边0下，为什么会刷到夏天的视频啊啊啊！！！一开口34℃把我蚌埠住了[大哭][大哭],陕西,,2022-12-12 22:51:44,2,True
5,白开水妆一开始刷子刷的什么?粉底液?,河北,女,2022-10-04 12:55:10,2,True
5,对的哦,福建,,2022-10-04 21:40:27,0,False
5,真的超级好用，涂完隔离再压个粉饼，底妆就完事,黑龙江,女,2022-09-27 21:08:47,2,True
5,你们的早八10点到公司 我的早八是八点就要出门去教室[大哭],广东,,2022-09-25 09:43:29,2,True
5,来上海工作后接触的这个，我只用白色和紫色。太好用了，我已经推荐很多人用了。没有找到比她更合适的。,上海,,2022-09-23 10:52:45,2,True
5,口红是啥型号,四川,,2022-09-02 13:06:45,2,True
5,口红是mac316 唇釉是unny606,上海,,2022-09-04 17:53:28,1,False
5,将近一个月39度[热],江西,,2022-08-28 19:49:59,2,True
5,所以想求一下粉底液[大哭],云南,女,2022-08-03 17:19:40,2,True
5,求推荐粉饼！,广东,,2022-07-26 22:11:48,2,True
5,回复 @汤汤脸不圆 :你用什么色,广东,,2022-08-14 14:46:59,0,False
5,用的funnyelves（我干皮用着有点干,上海,,2022-07-26 23:29:08,0,False
6,求求up出个平时怎么护肤的教程啊，感觉皮肤好好呀,,,2022-07-23 16:19:19,2,True
6,收到！下次安排！,,,2022-07-23 18:51:00,0,False
6,求up粉底[打call][打call],,女,2022-07-22 13:08:19,2,True
6,欧莱雅的AGE PERFECT,,,2022-07-22 14:09:02,0,False
6,敏感肌能用吗？,,,2022-07-20 19:14:12,2,True
6,可以啊 如果有泛红可以买绿色那一只,,,2022-07-20 19:18:49,0,False
6,好像真的可以把黑眼圈遮个七七八八，再也不用单独用厚重的遮瑕啦,,男,2022-07-08 18:21:37,2,True
6,对 急着出门的话我觉得单涂就不错了,,,2022-07-09 14:24:39,0,False
6,有什么好的方法可以缓解在口罩里面流汗的吗,,女,2022-07-08 18:14:55,2,True
6,这个有点难诶 随身带个小风扇吧！,,,2022-07-09 14:20:46,0,False
6,给你点赞 ，敢卸妆的女孩，真实挺好的！,湖南,,2023-06-03 22:12:59,1,True
6,请问封面里的棕色眼睛有链接吗[呲牙][辣眼睛][歪嘴],广东,女,2023-04-30 21:26:05,1,True
6,这个牌子还在哇,山东,女,2023-04-18 23:10:05,1,True
6,什么粉底呢,四川,,2023-04-13 23:16:42,1,True
6,这会闷痘吗,浙江,,2023-04-12 15:43:53,1,True
6,真的好快，想着拖动看一下效果，谁知一拖到结尾了[妙啊],湖南,女,2023-03-27 14:18:51,1,True
6,这个可以用洗面奶卸妆吗,四川,女,2023-03-11 13:35:21,1,True
6,看完都不敢恋爱了[无语],北京,男,2023-03-08 22:30:24,1,True
6,看上头上的夹子了[笑哭],广西,,2023-02-26 10:39:18,1,True
6,白开水妆又涂的还是这个隔离？,北京,,2023-02-19 08:25:08,1,True
6,眉笔有推荐吗姐姐,浙江,,2023-02-15 16:39:16,1,True
6,苏炳添？？,黑龙江,男,2023-02-04 12:09:38,1,True
6,up这个视频里的眼影和粉底可以推荐下吗[给心心]还想问下不是只涂了口红吗，我看回复里还有写唇釉？,广东,,2023-02-02 11:19:55,1,True
6,你的口红为什么不会掉[微笑],广西,,2023-01-15 23:05:22,1,True
6,。。。你遮了什么痘痘,上海,,2023-01-15 10:09:38,1,True
7,笑死，懒人根本不化妆[喜极而泣],贵州,女,2023-01-06 22:05:52,1,True
7,好家伙，化妆和不化妆真的能有这么大差别吗，到底哪个才是你呢[捂脸],江苏,,2022-12-29 09:18:27,1,True
7,明明是做了表情管理哈哈，这不是化妆的作用,宁夏,,2023-01-09 16:47:14,0,False
7,底妆是啥，粉饼是啥,浙江,,2022-12-18 19:37:35,1,True
7,up五官底子好+皮肤好出油少,北京,,2022-12-15 09:08:17,1,True
7,给人一种干净纯洁的 洁身自好的 自尊自爱的 冰清玉洁的 守身如玉的 纯真的 自爱的 清纯的 内向的 传统的 顾家的 适合结婚的 出淤泥而把淤泥抹均匀的，父母的骄傲的，家族的荣耀的感觉,江苏,,2022-11-13 13:03:28,1,True
7,我买了[傲娇]真的挺好用的，水乳，再上这个，最后上个散粉，一整天都不会脱妆也不会油（仅个人）。[傲娇]就算被别人揉脸也不担心捏（化妆了才不会让别人摸我脸捏）[doge][doge],浙江,女,2022-11-07 10:19:29,1,True
7,请问你买的隔离是紫色还是绿色呀,上海,女,2022-11-13 21:18:14,0,False
7,口红是哪个色号呀？,湖南,,2022-10-12 13:45:18,1,True
7,化妆太费脸了，越来越依赖化妆,重庆,,2022-10-11 14:51:25,1,True
7,求眼镜,广东,,2022-10-06 22:37:59,1,True
7,看上去有一点点像王冰冰耶[微笑],广东,,2022-10-06 19:37:07,1,True
7,涂了隔离需要卸妆膏啥的吗 还是直接洗面奶就OK,湖北,女,2022-10-05 00:13:26,1,True
7,其实洗面奶是可以洗出来的，就是要多洗几次。只是说，卸妆水和卸妆油更强效一些。[doge][doge][doge],北京,,2022-10-06 10:24:29,0,False
7,最好卸一下哦,福建,,2022-10-05 00:25:54,0,False
7,用了卡,海南,,2022-10-04 22:11:53,1,True
7,你是什么肤质呀,广东,,2022-10-06 00:43:05,0,False
7,现在10月2日，中午12点39分，福建省南平市建瓯市37摄氏度，,福建,女,2022-10-02 12:40:31,1,True
7,你有毛孔吗？,内蒙古,,2022-10-01 20:35:43,1,True
7,如果每天都涂隔离和防晒会不会对皮肤有伤害,广东,,2022-10-01 16:15:20,1,True
7,回复 @汤汤脸不圆 :谢谢up（⌒▽⌒）,广东,,2022-10-01 19:41:45,0,False
7,每天涂防晒才能防止皮肤老化呀 只要卸干净对皮肤是没有伤害的！,上海,,2022-10-01 19:05:51,0,False
7,眼镜可以推一下吗,陕西,女,2022-10-01 01:45:06,1,True
7,嗯嗯，刚好之前的用完了，这个是我一直没换的常备品，果断两支,北京,,2022-09-29 08:59:14,1,True
7,什么隔离什么隔离什么隔离就我不知道吗！！,四川,,2022-09-24 21:26:29,1,True
7,00后的第一支隔离也是这个[笑哭]便宜量大赠品多，确实蛮好用的,广东,女,2022-09-23 23:53:37,1,True
7,看来我们代沟还没有那么大[妙啊],上海,,2022-09-23 23:59:02,0,False
7,我点进来了[微笑],江苏,,2022-09-23 23:50:52,1,True
8,这个真的很好用，我懒得化妆的时候就涂一层这个隔离，再涂个口红就可以出门了，不假白不干，我是油皮[脱单doge],江西,男,2022-09-23 23:47:38,1,True
8,出汗怎么办,江苏,,2022-10-01 10:18:47,0,False
8,回复 @bili_482096116 :好用哇，我今天出门就只用了这个，挺自然的不假白,江西,男,2022-09-24 23:03:49,0,False
8,真的吗[星星眼]打算入一只了,吉林,,2022-09-23 23:50:26,0,False
8,@遥遥是咸鱼 [来古-注意][来古-注意],陕西,女,2022-09-23 23:13:25,1,True
8,漏我懒得学,陕西,女,2022-09-24 00:26:10,0,False
8,大部分女生素颜确实如此[笑哭][笑哭][笑哭],安徽,男,2022-09-23 20:41:18,1,True
8,蹲一个夹子，看起来很好用的样子，头发贴头皮人哭哭[热词系列_我哭了],湖南,女,2022-09-17 23:37:33,1,True
8,关键词搜 刘海蓬松夹[脱单doge],上海,,2022-09-17 23:49:59,1,False
8,啊啊up主想知道口红是哪种的,湖南,,2022-09-17 16:16:09,1,True
8,口红是啥名字？,广东,女,2022-09-11 15:19:07,1,True
8,我也！！用了三瓶啦 za隔离➕尔木萄散粉早八yyds 一天八小时下来我依然白,四川,,2022-08-16 19:51:02,1,True
8,狠狠心动,云南,女,2022-08-12 19:02:13,1,True
8,40度[热],广东,女,2022-08-03 22:48:43,1,True
8,up用的什么美瞳[星星眼],福建,,2022-08-03 17:06:07,1,True
8,戴口罩我从来不化妆[吃瓜],广西,,2022-08-03 12:21:51,1,True
8,口红是什么[给心心],安徽,,2022-08-03 11:03:47,1,True
8,我是脸颊有红血丝，但是嘴巴暗沉有点黑黑的，我是该用绿色的还是紫色的呀？？,上海,女,2022-07-28 11:22:34,1,True
8,化妆堪比妖术,广东,,2022-07-27 19:56:34,1,True
8,[口罩],江苏,女,2022-07-27 13:17:43,1,True
8,我也觉得隔离霜真的很适合懒人出门 如果黑眼圈重戴个镜框就好啦[脱单doge],湖南,,2022-07-26 18:49:49,1,True
8,我真的很喜欢自带防晒的隔离 不然一层一层糊真的很麻烦！！,,,2022-07-24 11:52:18,1,True
8,已经用了三四年了，室友都被我安利了，懒人不会化妆小白必备款[滑稽][滑稽],,,2022-07-24 10:34:39,1,True
8,我们这里30度,,,2022-07-23 22:23:20,1,True
8,41度,,,2022-07-23 22:21:51,1,True
9,油皮可以吗,,,2022-07-22 23:04:41,1,True
9,可以滴 用粉饼/散粉定一下就好啦,,,2022-07-22 23:10:12,0,False
9,福州41度谢谢,,,2022-07-22 12:30:04,1,True
9,我们这34度都不开空调,,,2022-07-21 21:25:48,1,True
9,up姐姐我有几个小问题，就是涂这个隔离还要涂防晒吗，上完这个是涂粉底液和打散粉吗,,,2022-07-20 16:05:43,1,True
9,不需要的，里面是自带防晒值的，如果你是油皮可以用粉饼或者是散粉定一下就好啦！,上海,,2022-07-26 13:40:11,0,False
9,？？！我用的绿的？？？焯！好巧！！,,女,2022-07-20 16:00:44,1,True
9,我买了绿色款遮红血丝。另外 买了紫色送给姐妹了，确实也不贵，还挺方便的,,,2022-07-20 15:59:23,1,True
9,我是每天上班通勤只涂隔离和口红 其他实在不会[笑哭],,,2022-07-20 15:57:14,1,True
9,我是很赶时间！然后就涂这个,,,2022-07-22 14:09:34,0,False
9,嗯……摸出了被自己遗忘的隔离,,女,2022-07-16 23:14:43,1,True
9,口红💄求推荐,,,2022-07-16 22:21:24,1,True
9,用的是mac316,,,2022-07-16 23:41:38,0,False
9,斑驳怎么办呀,,,2022-07-16 10:46:19,1,True
9,底妆吗？可以先用乳液揉匀那一块地方，然后擦掉重新上呀,,,2022-07-16 10:55:56,0,False
9,阿婆主是台湾人吧,,,2022-07-15 10:20:34,1,True
9,胡建人啦,,,2022-07-15 11:49:31,0,False
9,37度的成都，痛苦～,,,2022-07-15 08:11:57,1,True
9,我们39℃,,女,2022-07-14 22:02:15,1,True
9,这个当素颜霜感觉很好诶！,,,2022-07-13 15:41:07,1,True
9,我就是啊！！！,,,2022-07-13 21:59:07,0,False
9,美瞳是什么呀[tv_色],,,2022-07-13 00:27:58,1,True
9,优瞳,,,2022-07-17 00:02:47,0,False
9,36,,女,2022-07-12 19:50:47,1,True
9,我最近上班不化妆的，但是啥也不画我好黑，这个刚好适合我,,,2022-07-08 20:27:00,1,True
9,一样！还是会有一点点包袱滴,,,2022-07-11 15:22:42,0,False
9,天哪，我刚买完这个同款就让我刷到了，比我自己买的时候便宜了很多，我要重新下单！！,,,2022-07-08 17:03:51,1,True
9,立省一个亿！,,,2022-07-11 15:23:25,0,False
9,我现在用的隔离就是这款，已经安利给了身边的姐妹，价格比我买的时候便宜好多，我也要囤几只,,,2022-07-08 17:02:54,1,True
9,39[脱单doge][脱单doge][脱单doge],广东,,2023-06-09 19:37:52,0,True
10,口红是什么呀，好好看,甘肃,,2023-06-04 11:16:02,0,True
10,有点像马宝国,新疆,,2023-06-03 19:53:50,0,True
10,黄妈黄妈,北京,男,2023-06-25 01:22:08,0,False
10,我滴妈呀！妆前妆后差别这么大吗？[疼],安徽,男,2023-06-03 18:45:17,0,True
10,太麻烦了，戴个口罩和墨镜，20元不到搞定,四川,男,2023-06-03 18:27:05,0,True
10,既然化妆是一件麻烦的事，那大家出门能不能不要画呀，不要在妆上面卷嘛……幸亏我是男的，这辈子就小时候抹过宝宝霜.[口罩]要不然每天出门还得花一二十分钟化妆，不管去哪还要带上化妆包，简直太麻烦了……真的反人类,四川,男,2023-06-03 17:36:40,0,True
10,根本不是偽素顏,日本,女,2023-06-03 15:35:17,0,True
10,34度？我这里（百色）已经40度了,广西,,2023-06-03 01:02:27,0,True
10,这个真的好用！用一年多了,北京,男,2023-06-03 00:12:02,0,True
10,被封面吓了一跳[酸了]因为封面右边真的很像我一个素颜的高中同学[笑哭],江苏,,2023-06-01 00:00:59,0,True
10,后面粉底是哪个啊姐姐,山东,,2023-05-31 09:58:54,0,True
10,小仙女冲冲冲,浙江,,2023-05-31 08:16:05,0,True
10,进阶版刷的也同样是ZA紫色吗？若要化进阶版是不是先手涂一次再刷，再用粉扑，还是直接就用刷和粉扑？毛孔粗大皮肤粗糙的的应该怎么防止卡粉？你不卡粉的原因是你的皮肤本身就平整,广东,,2023-05-25 00:44:59,0,True
10,up，请问口红是哪个牌子呀？,广东,女,2023-05-20 22:13:41,0,True
10,enmmmm，6，7度吧？好像就没超过10度过[tv_无奈],甘肃,,2023-05-18 18:42:31,0,True
10,就是量小了一点,湖南,,2023-05-17 21:31:07,0,True
10,22,黑龙江,,2023-05-15 15:31:33,0,True
10,百色43度,广西,,2023-05-15 14:24:06,0,True
10,是洗完脸直接用这个隔离霜吗,贵州,女,2023-05-14 23:31:39,0,True
10,想问问up用的什么粉底，油皮可不可以用呀,湖北,女,2023-05-14 23:20:44,0,True
10,我宁可多睡10分钟，素颜上班[笑哭],天津,,2023-05-02 18:39:58,0,True
11,我也用它，太好用了,新疆,,2023-04-28 08:19:00,0,True
11,求视频里的口红色号,重庆,,2023-04-22 23:49:32,0,True
11,414,江西,女,2023-04-21 18:31:39,0,True
11,等我的防晒快用完了就买[脱单doge],贵州,,2023-04-15 12:55:20,0,True
11,求个这种眼镜框的链接👀叫什么颜色啊,上海,,2023-04-05 13:00:46,0,True
11,害怕，看着效果不谈恋爱了[酸了],浙江,,2023-04-01 19:08:27,0,True
11,求问什么粉底啊 看起来好不错啊,四川,女,2023-03-26 15:58:00,0,True
11,我买了紫色，还不错,四川,,2023-03-25 19:06:54,0,True
11,哈哈哈看着睡着了，做梦梦到前任了，正在上课。然后和前任是同桌，有后面有一个看不清脸很漂亮，貌似很在乎我前任的样子，也许是他的现任？[鼓掌]重点是老师也很漂亮，但是她不讲课！她声音好洪亮不知道为什么梦里吵我的右边耳朵，一直在讲化妆哈哈哈哈哈我还很好奇为什么老师不讲课讲化妆。然后醒了发现手机掉右耳旁边了，一直听着[鼓掌],河南,女,2023-03-24 14:48:03,0,True
11,我说，我们这里还在穿袄,河北,女,2023-03-24 09:15:11,0,True
11,姐姐有没有推荐的散粉，俺是油皮[星星眼][星星眼],广东,,2023-03-23 08:43:43,0,True
11,易容术,广西,,2023-03-21 22:30:13,0,True
11,本身就好看,河南,,2023-03-21 15:30:38,0,True
11,请我这口红是什么呀 颜色好喜欢 谢谢,福建,,2023-03-21 14:50:57,0,True
11,汤汤，上衣好好看，有链接吗[给心心][给心心][给心心],湖北,,2023-03-21 11:12:48,0,True
11,好老呀，少熬夜,广东,,2023-03-20 23:52:21,0,True
11,[不问天_感叹号],安徽,男,2023-03-20 13:45:37,0,True
11,口红好看，求色号,内蒙古,,2023-03-18 16:08:37,0,True
11,太棒了，刚看别的视频还想着眼妆好可怕，感觉眼睛要流泪了，这里就看到个不要眼妆的，我又好了，诶嘿,新疆,,2023-03-17 14:09:31,0,True
11,好适合我这种懒人,辽宁,女,2023-03-15 13:48:58,0,True
12,蹲一下眼睛框,四川,,2023-03-14 22:31:41,0,True
12,美女子想求眼影和眉笔链接!,浙江,,2023-03-11 08:33:17,0,True
12,还有粉饼!,浙江,,2023-03-11 08:34:25,0,False
12,后面升级版用的都是什么包括眼影，我不会所以要全部模仿[妙啊],广东,,2023-03-09 16:43:12,0,True
